Nazwisko aktualne,Liczba
CZORT,79
CZUBAN,79
CZUJA,79
CZYRNIA,79
CZYŻYKIEWICZ,79
DACZYŃSKI,79
DALKIEWICZ,79
DAWIDIUK,79
DAWISKIBA,79
DEJNIAK,79
DOBREŃKO,79
DOLIGALSKI,79
DONG,79
DORYŃ,79
DRACZ,79
DRECHNY,79
DRECHSLER,79
DROBNIKOWSKI,79
DUDCZYK,79
DUMANA,79
DUMICZ,79
DURAŁEK,79
DUŻYK,79
DYMAŃSKI,79
DYSZKANT,79
DYWAŃSKI,79
DZIEŻYK,79
EBEL,79
EJZAK,79
FALTYŃSKI,79
FASICZKA,79
FASUGA,79
FEDUN,79
FERKO,79
FIŁOŃCZUK,79
FRONCKIEWICZ,79
FUZ,79
GAJERSKI,79
GALISZEWSKI,79
GARBATOWSKI,79
GAWARZYŃSKI,79
GAŹDZIAK,79
GERESZ,79
GĘBARA,79
GOLBIAK,79
GOMUŁKIEWICZ,79
GORZKI,79
GORZULA,79
GRAZDA,79
GROCHOL,79
GROCHOWICKI,79
GRYCHNIK,79
GRYSKO,79
GRZĄDKO,79
GUŁAŚ,79
GWIZDOWSKI,79
HAJDECKI,79
HAJDUŁA,79
HALECKI,79
HAŁUN,79
HAPUNIK,79
HAWLICZEK,79
HEŁDAK,79
HODER,79
HORBATENKO,79
HOROSHKO,79
HOŚCIŁO,79
HOWIS,79
HUJDUS,79
HYLAK,79
IMIOŁO,79
IQBAL,79
JAKUBINA,79
JANELT,79
JARASZEK,79
JARMAKOWICZ,79
JASTAK,79
JEFIMOW,79
JOPA,79
JURDZIAK,79
KALAGA,79
KAMUSIŃSKI,79
KANTAROWSKI,79
KARAPUDA,79
KARKOSZA,79
KARPETS,79
KARZEŁEK,79
KASIANIUK,79
KAŚLEWICZ,79
KATEUSZ,79
KAVALEUSKI,79
KHOMYK,79
KIERSZTAN,79
KLEPAK,79
KLEPCZYK,79
KLUJEWSKI,79
KŁANIECKI,79
KŁAP,79
KNEĆ,79
KNOLL,79
KOCIUBOWSKI,79
KOKOCHA,79
KOLOSOV,79
KOŁOSZYC,79
KOPYCZYŃSKI,79
KORBAŚ,79
KOSHEL,79
KOSZALSKI,79
KOTYŚ,79
KRAC,79
KRAKA,79
KRAŻEWSKI,79
KROGUL,79
KRÓWCZYŃSKI,79
KRUZIŃSKI,79
KRYSHTAL,79
KRZYSZOWSKI,79
KSOBIECH,79
KUBACH,79
KUBŚ,79
KUROWIAK,79
KURPET,79
KWOCZKO,79
LEMBOWICZ,79
LEWONIEWSKI,79
LIAUCHUK,79
LINCZOWSKI,79
LISICA,79
LISTOS,79
LOMIDZE,79
LOSIAK,79
ŁABARZEWSKI,79
ŁABISZEWSKI,79
ŁAMACZ,79
ŁYŻEŃ,79
MACIOŃCZYK,79
MADERSKI,79
MAHMOOD,79
MAKAĆ,79
MAKSIMOV,79
MAKSOŃ,79
MAŁYGA,79
MAMAJEK,79
MAŃKUS,79
MARIN,79
MARKOVYCH,79
MARSULA,79
MARTINI,79
MARUSA,79
MASHCHENKO,79
MASKIEWICZ,79
MATWIJÓW,79
MICHORZEWSKI,79
MICHOTA,79
MIDER,79
MIERCZAK,79
MIESIĄCZEK,79
MIKUSIŃSKI,79
MIRANOWICZ,79
MŁODY,79
MOLIN,79
MORELOWSKI,79
MORIC,79
MOWCZAN,79
MURACZEWSKI,79
MYSONA,79
MYŚLISZ,79
NADOLIŃSKI,79
NAUMCHUK,79
NGÔ,79
NICZKE,79
NIEMYŃSKI,79
NIR,79
NOSIŃSKI,79
OBYRTACZ,79
OCIPKA,79
OCYTKO,79
ONASZKIEWICZ,79
ORDYNIAK,79
OSES,79
OSYPCHUK,79
OTWIASKA,79
PACKIEWICZ,79
PADJASEK,79
PANKOV,79
PARKER,79
PASZKIEL,79
PERKO,79
PĘDRYS,79
PIESAK,79
PIŁASZEWICZ,79
PISZEWSKI,79
PLESZEWSKI,79
PŁESZKA,79
PŁOCHARZ,79
PŁOCIENIAK,79
PODOGRODZKI,79
PODZIŃSKI,79
POPOWCZAK,79
POZDNIAKOV,79
PRACOŃ,79
PROCZKA,79
PROŚCIAK,79
PRZETAKIEWICZ,79
PRZYSIWEK,79
PUSIAK,79
RACKIEWICZ,79
REJER,79
REJS,79
RELISZKA,79
ROŚLICKI,79
ROZENKIEWICZ,79
ROZESŁANIEC,79
RZEPIAK,79
SAIDOV,79
SAKHARCHUK,79
SAŁAPAT,79
SAMOLEWICZ,79
SAROKA,79
SARZALSKI,79
SĄGAŁA,79
SEJ,79
SEJDA,79
SEŃKÓW,79
SHCHERBATIUK,79
SHYLOV,79
SIUDEM,79
SIURNICKI,79
SKORNIA,79
SŁANIA,79
SŁOMOWICZ,79
SOLIANYK,79
SORDON,79
SOSNECKI,79
SÓJKOWSKI,79
SPANIER,79
SPASIUK,79
SPORYS,79
STAŁOWSKI,79
STASIEROWSKI,79
STATNIK,79
STOJEWSKI,79
STOMPÓR,79
STUPKA,79
STYP-REKOWSKI,79
SUJDAK,79
SULTANOV,79
SZADA-BORZYSZKOWSKI,79
SZARA,79
SZLACHTOWSKI,79
SZUMIEL,79
SZUSTOWSKI,79
SZYKULSKI,79
SZYMANSKI,79
SZYPOSZYŃSKI,79
ŚCIEPURA,79
ŚRÓDECKI,79
ŚWINIAŃSKI,79
TAL,79
TARGALSKI,79
TCHOROWSKI,79
TENUS,79
TEREJKO,79
TODRYK,79
TOMKO,79
TRESZCZOTKO,79
TRYBUCHOWSKI,79
TRZESZCZYŃSKI,79
URSU,79
UTECHT,79
WCZEŚNIAK,79
WEI,79
WICEK,79
WIDOK,79
WIERNEK,79
WIŚNIOWIECKI,79
WITTCHEN,79
WIZŁA,79
WOJDZIAK,79
WÓDECKI,79
WYBORNY,79
ZAKIELARZ,79
ZAKRZACKI,79
ZASŁAWSKI,79
ZASTAWA,79
ZDZIABEK,79
ZIEMIANOWICZ,79
ZIEWIECKI,79
ZIĘBIEC,79
ZINOVIEV,79
ZUBELEWICZ,79
ZUBIEL,79
ZWADA,79
ZYSNARSKI,79
ŻELAZIŃSKI,79
ŻUCHNIEWICZ,79
ANISIMOWICZ,78
AULICH,78
BABIJCZUK,78
BACIAK,78
BAKOŃ,78
BAKSALARY,78
BANDZEREWICZ,78
BARANCHUK,78
BARYCZA,78
BATOGOWSKI,78
BAUEREK,78
BĄCHÓR,78
BELCZEWSKI,78
BENDIK,78
BIAŁĘCKI,78
BIJOŚ,78
BILENKO,78
BOBRYCKI,78
BOGDANOV,78
BOLIBRZUCH,78
BOŃSKI,78
BORÓWKO,78
BRANNY,78
BROŹNY,78
BRUCHAJZER,78
BRUZDEWICZ,78
BURDEINYI,78
BURNIAK,78
BUSEK,78
CELLMER,78
CHAIM,78
CHAŁUBIEC,78
CHOCIAN,78
CHWAŁKOWSKI,78
CIACIUCH,78
CYFKA,78
CZAPRAŃSKI,78
CZELADKO,78
CZEMPAS,78
DEJWOREK,78
DOMINEK,78
DORADA,78
DRACHUK,78
DRENDA,78
DUDOWICZ,78
DURAZIŃSKI,78
DYBEŁ,78
DYGANT,78
DYMITER,78
DYMUS,78
DYNUS,78
DZIEWIERSKI,78
EDER,78
ELIŃSKI,78
FALENDER,78
FEDIV,78
FELCZYKOWSKI,78
FESIUK,78
FILCEK,78
FITT,78
FLORAS,78
FONS,78
FOREMNIK,78
FRAJER,78
FRANT,78
FRIEBE,78
FUJARSKI,78
GILLNER,78
GNYSZKA,78
GÓRNIKIEWICZ,78
GRIMM,78
GRUDNOWSKI,78
GRYCZA,78
GRZEGRZUŁKA,78
GWAZDACZ,78
GZEL,78
HABIŃSKI,78
HADY,78
HALAMODA,78
HAMRYSZAK,78
HAŃCZUK,78
HAZUBSKI,78
HEC,78
HOLOBORODKO,78
HOLOVATIUK,78
HOLUBENKO,78
HOLZER,78
HUDALA,78
IHNATOV,78
ILECKI,78
ISMAYILOV,78
JAJKOWSKI,78
JANERKA,78
JAŚTAK,78
JAŹWA,78
JENCZ,78
KABACIK,78
KAMIENICZNY,78
KARAŹNIEWICZ,78
KARPISIEWICZ,78
KATANOWSKI,78
KĄCIAK,78
KELLY,78
KEMONA,78
KIEJKO,78
KIELECKI,78
KILAŃSKI,78
KISIO,78
KOLESNYKOV,78
KOMINKIEWICZ,78
KONSTANTINOV,78
KONTOWSKI,78
KOPIA,78
KORDAŚ,78
KORNELIUK,78
KORZEP,78
KORZĘPA,78
KORZIŃSKI,78
KOVTONIUK,78
KOZHUSHKO,78
KREJPCIO,78
KRĘCIWILK,78
KRYSTMAN,78
KRYŚCIO,78
KUNASZYK,78
KURCABA,78
KUZIEMKOWSKI,78
KUŹBICKI,78
KWATERSKI,78
KWIASOWSKI,78
KYRYLCHUK,78
LEONTIEV,78
LEPOROWSKI,78
LIBOWSKI,78
LICHNOWSKI,78
LURZYŃSKI,78
LYSIK,78
ŁABAZIEWICZ,78
ŁABUSZEWSKI,78
ŁEPPEK,78
MACIUPA,78
MAĆKAŁA,78
MAKIEL,78
MANIAKOWSKI,78
MARCHAJ,78
MARCHOCKI,78
MARKIEFKA,78
MARKWAT,78
MARTUSEWICZ,78
MARYNIUK,78
MAZUREWICZ,78
MĘDYKOWSKI,78
MICZKO,78
MIKOŁAJUN,78
MINDUR,78
MINIEWSKI,78
MINIOR,78
MITULA,78
MŁODKOWSKI,78
MONDRZEJEWSKI,78
MORSZTYN,78
MORTEK,78
MOŚKO,78
MUSZEL,78
MUŚLEWSKI,78
NALIŃSKI,78
NAUS,78
NER,78
NESTERAK,78
NOPARLIK,78
OCHLAK,78
OPITZ,78
ORDYS,78
OSIEJUK,78
OSYPOWICZ,78
OVCHARUK,78
ÖZDEMIR,78
PACHNOWSKI,78
PALT,78
PARZYMIES,78
PATRZYKOWSKI,78
PEISERT,78
PERWEJNIS,78
PERWENIS,78
PĘSIEK,78
PIEŚCIKOWSKI,78
PIKIEL,78
PIKULICKI,78
PINTARA,78
PIOWCZYK,78
PŁOSA,78
POHNKE,78
POPCZYŃSKI,78
POROMBKA,78
PORYDZAJ,78
POZNIAK,78
POŻARSKI,78
PRYSZCZEWSKI,78
PRZEŚNIAK,78
PRZYWAŁA,78
PYRCHAŁA,78
PYSZKO,78
RAMANIUK,78
REDMAN,78
REPA,78
REVUTSKYI,78
RĘDASZKA,78
ROKITKA,78
ROMANETS,78
SADOUSKI,78
SAKRAJDA,78
SAPOR,78
SAPUTA,78
SELIN,78
SEWIOŁO,78
SĘDECKI,78
SIDOREK,78
SIEKLIŃSKI,78
SIERPUTOWSKI,78
SIĘKA,78
SKAŹNIK,78
SKIBIAK,78
SKROBARCZYK,78
SKWARZEC,78
SŁUCHOCKI,78
SŁUJA,78
SOBOTKIEWICZ,78
SOKOWICZ,78
SOŁŚNIA,78
SONTAG,78
SOPICKI,78
SOZONIUK,78
STACHULEC,78
STECHNIJ,78
STEREŃCZAK,78
STRZECHOWSKI,78
SUCHOPARSKI,78
SULENTA,78
SUŁOWICZ,78
SUMOWSKI,78
SURMANIDZE,78
SWARBUŁA,78
SWINIARSKI,78
SYNORACKI,78
SZARGUT,78
SZCZYBYŁO,78
SZEJKA,78
SZOPIERAJ,78
SZOREK,78
SZPADZIŃSKI,78
SZULEJKO,78
SZUMLAKOWSKI,78
SZUROWSKI,78
SZWAROCKI,78
SZYLIŃSKI,78
SZYPA,78
SZYPULEWSKI,78
TARLECKI,78
TARNICKI,78
TATAJ,78
TECMER,78
TELEC,78
TITARENKO,78
TOCHMAN,78
TOMŻYŃSKI,78
TROSZKA,78
TRZEPLA,78
TUZIAK,78
TUZIEMSKI,78
ULISZEWSKI,78
URBAŃCZAK,78
VASIUK,78
VASKIV,78
VOLIANSKYI,78
WALUCH,78
WASZCZYKOWSKI,78
WĄTROBIŃSKI,78
WEŁYCZKO,78
WENUS,78
WEROCHOWSKI,78
WESTER,78
WIEJACHA,78
WIĘCKI,78
WILCZKOWIAK,78
WISOWATY,78
WITOŚ,78
WODEJKO,78
WOJCIESZCZYK,78
WOLSZLEGER,78
WÓDCZAK,78
WULTAŃSKI,78
WYCZACHOWSKI,78
WYRWISZ,78
WYSMOLIŃSKI,78
YAVUZ,78
ZABŁOŃSKI,78
ZABRANIAK,78
ZADURSKI,78
ZAJDLEWICZ,78
ZDECHLIK,78
ZIEŃKO,78
ZIMMERMAN,78
ZIOMKA,78
ZUZEK,78
ZWIERZAŃSKI,78
ŻÓŁTKOWSKI,78
ALFUT,77
ANTOWSKI,77
ANUSIAK,77
BAGIER,77
BAGSIK,77
BAJODEK,77
BAJUS,77
BARSUL,77
BĄTKIEWICZ,77
BENEWIAT,77
BIADASZ,77
BICZYŃSKI,77
BIEGAS,77
BIELONKO,77
BIERNACIAK,77
BITOWT,77
BLACHNICKI,77
BORDON,77
BORDUN,77
BORUSZCZAK,77
BRÓŻ,77
BRUN,77
BUDNYK,77
BUKOWCZYK,77
BURNECKI,77
BURSZTYN,77
BUSMA,77
BYSIEC,77
BZDUŁA,77
BZIK,77
CAPŁAP,77
CENDAL,77
CHABIK,77
CHARABIN,77
CHASZCZEWSKI,77
CHEPIL,77
CHLEBIŃSKI,77
CHOLIŃSKI,77
CHOROSZKO,77
CHOSZCZEWSKI,77
CHRISTENSEN,77
CHWAŚCIŃSKI,77
CHYZIAK,77
CUGLEWSKI,77
CUŻYTEK,77
CZACHARA,77
CZEKANOWSKI,77
CZESZYŃSKI,77
CZYLKOWSKI,77
DAMBIEC,77
DANYLUK,77
DASZCZYŃSKI,77
DELIŚ,77
DOROSŁAWSKI,77
DRABA,77
DRABIUK,77
DRELISZAK,77
DREWKA,77
DYLLA,77
DZIEDZIUL,77
DZIONY,77
DZIUROSZ,77
DŹWIGAŁ,77
FAFUŁA,77
FERTYK,77
FILIPOW,77
FODROWSKI,77
FOLTYNIEWICZ,77
FRANCISZKOWSKI,77
FREDYK,77
FREIBERG,77
FRIEDMAN,77
FROMM,77
FRYZOWSKI,77
GABARKIEWICZ,77
GALACH,77
GALENT,77
GARBIAK,77
GAWARSKI,77
GENIUSZ,77
GĘDZIOROWSKI,77
GIEBEL,77
GIEREŚ,77
GIEROS,77
GISZKA,77
GŁASZCZ,77
GNELA,77
GOGOŁKIEWICZ,77
GOLEMIEC,77
GOŚCINNY,77
GRDUSZAK,77
GRĘZAK,77
GRYCEL,77
GRZEŚKA,77
GUŹLECKI,77
GUŻEWSKI,77
HADA,77
HAJDYS,77
HAUK,77
HAWRYSZ,77
HĄCEL,77
HENCZEL,77
HERETYK,77
HLUBEK,77
HRYCKOWIAN,77
HUEBNER,77
IVANYK,77
JADASZ,77
JAIN,77
JAKS,77
JAMER,77
JANSEN,77
JANUSZAK,77
JARONIEWSKI,77
JASZYK,77
JENCZYK,77
JENDRZEJEK,77
JĘDRYCHA,77
JĘDRZEJUK,77
JOACHIM,77
KADŁUBIEC,77
KALCHENKO,77
KALL,77
KANIKUŁA,77
KENDZIA,77
KĘCIEK,77
KIELIŚ,77
KIELSKI,77
KINACH,77
KŁAPCIA,77
KOFIN,77
KOLAD,77
KOLIESNIK,77
KOMODA,77
KONSEWICZ,77
KOPTAS,77
KOPYSTECKI,77
KOROLENKO,77
KORPACZ,77
KORPUSIŃSKI,77
KOSARZYCKI,77
KOSMATY,77
KOSPIN,77
KOTWIS,77
KOWALKA,77
KOY,77
KOZORIZ,77
KOZYR,77
KRAJANOWSKI,77
KRAJCZY,77
KRAJNA,77
KROPIWIEC,77
KRYSZTOPOWICZ,77
KUBATEK,77
KUCZOK,77
KUDREWICZ,77
KUKA,77
KUZENKO,77
KWASOWIEC,77
KYRYK,77
LECHOSZEST,77
LEMEK,77
LICHOŁAT,77
LNIAK,77
LONGA,77
ŁOPYTA,77
ŁUŻAK,77
MAJSNEROWSKI,77
MALINIAK,77
MALOTTKI,77
MAŁACHWIEJ,77
MAŁOWIECKI,77
MAMEDOVI,77
MARKIN,77
MATACHOWSKI,77
MATYSZOK,77
MEKA,77
MELCHER,77
MERC,77
MĘZIŃSKI,77
MIKLASIEWICZ,77
MISTERA,77
MOCZULAK,77
MOCZYDLAK,77
MOGILEWSKI,77
MOLĄG,77
MONASTYRSKYI,77
MORYŚ,77
MULARCZUK,77
MURLAK,77
MYHAL,77
MYSIEWICZ,77
NAZAREK,77
NIEMIERKA,77
NOWIKIEWICZ,77
OBORA,77
OCZAK,77
OGRODNY,77
OKRUSZKO,77
OLCHÓWKA,77
OLSZEWICZ,77
OMAN,77
ORKOWSKI,77
OSMANOV,77
OTOK,77
PACIOCH,77
PAŁATYŃSKI,77
PANASIK,77
PANDYRA,77
PATAŁUCH,77
PAWLYTA,77
PAZIAK,77
PĄSIEK,77
PEKAR,77
PIĄTAK,77
PIEKAR,77
PIESZCZYŃSKI,77
PIROŻEK,77
PŁASZCZYCA,77
POTERAJ,77
POTERSKI,77
POZNANIAK,77
PROSZAK,77
PRYSHLIAK,77
PRZASTEK,77
PTASZYK,77
PUKŁO,77
PUSTOVYI,77
PUZYNIAK,77
PYJOR,77
PYRIH,77
RACZYKOWSKI,77
RATMAN,77
REIMER,77
RODRIGUEZ,77
ROŃDA,77
RYMANIAK,77
SACIŁOWSKI,77
SAŁDAN,77
SAMOJEDEN,77
SARACYN,77
SAWECKI,77
SEJNOWSKI,77
SĘCZEK,77
SIMA,77
SIMKIEWICZ,77
SKINDEROWICZ,77
SKRZESIŃSKI,77
SŁONIECKI,77
SMOTRYCKI,77
SOBIESZKODA,77
SPEK,77
STACHAK,77
STAMIROWSKI,77
STARODUB,77
STEFANIEC,77
STICH,77
STOPNICKI,77
STURMOWSKI,77
SUGAJSKI,77
SVYRYDENKO,77
SZACHOWSKI,77
SZAWALA,77
SZAWKAŁO,77
SZCZEGÓLSKI,77
SZCZERBETKA,77
SZCZEŚ,77
SZOSTECKI,77
SZOTKIEWICZ,77
SZPRĘGLEWSKI,77
SZPULAK,77
SZTAJER,77
SZURAWSKI,77
SZURKOWSKI,77
SZUTY,77
SZYMLA,77
SZYSIAK,77
ŚLEBOCKI,77
ŚLEWA,77
ŚLUZ,77
ŚRENIAWSKI,77
TATARENKO,77
TATARZYŃSKI,77
TĄDEL,77
TEICHMAN,77
TERNOVYI,77
TOBOLIK,77
TOMASZYCKI,77
TREPPA,77
TROJNIAR,77
TUZIK,77
TYSZEWSKI,77
UZIAK,77
VIOLA,77
VO,77
WACHOLC,77
WAJZER,77
WALCZOK,77
WALCZOWSKI,77
WALUŚKIEWICZ,77
WERONIECKI,77
WĘDRYCHOWSKI,77
WĘGORZEWSKI,77
WIERZCHOSŁAWSKI,77
WILKOŃ,77
WILUK,77
WIÓRKOWSKI,77
WITASIAK,77
WIZOR,77
WLAŹLIK,77
WŁÓDARCZYK,77
WORONIEC,77
WRANA,77
WRONISZ,77
WYSAKOWSKI,77
ZACHA,77
ZAHREBELNYI,77
ZAKURZEWSKI,77
ZBOJNA,77
ZDOŃCZYK,77
ZDYBICKI,77
ZELENYI,77
ZELIAŚ,77
ZEREK,77
ZIMNAL,77
ZJADEWICZ,77
ZOU,77
ZUCH,77
ZWIERKO,77
ZYDORCZAK,77
ŻADZIŁKO,77
ŻUCHELKOWSKI,77
ALBINGIER,76
ARKHIPOV,76
BABAROWSKI,76
BADŹMIEROWSKI,76
BAJOŁEK,76
BAKINOWSKI,76
BALCARCZYK,76
BAŃBOR,76
BARLAK,76
BATRUCH,76
BAWEŁKIEWICZ,76
BERNACZYK,76
BIBRZYCKI,76
BIECKI,76
BIŚTO,76
BŁYSZCZ,76
BOCHAROV,76
BOCHMAN,76
BODZIŃSKI,76
BOLT,76
BOMBRYCH,76
BORAKIEWICZ,76
BRATUSZEWSKI,76
BRUSZKIEWICZ,76
BUBNOWSKI,76
CEGLEWSKI,76
CHAJDUGA,76
CHEREDNYCHENKO,76
CHLEBICA,76
CHMURAK,76
CHOCHULSKI,76
CHROŁ,76
CHYZIŃSKI,76
CIAMAGA,76
CICHANOWICZ,76
CZEBOTAR,76
CZEREPKO,76
ĆWIELONG,76
DABIŃSKI,76
DEREŻYŃSKI,76
DĘBNY,76
DOMINIUK,76
DRANKIEWICZ,76
DRESSLER,76
DROBNICA,76
DUBCHAK,76
DUBININ,76
DUDZISZ,76
DYCHTO,76
DYCHTOŃ,76
DYMKO,76
DYZMA,76
FALBORSKI,76
FEĆ,76
FIDERA,76
FLIEGEL,76
GAJCZAK,76
GALIOS,76
GARCAREK,76
GARDEŁA,76
GAUL,76
GĄSTOŁ,76
GEMRA,76
GERTYCH,76
GIELMUDA,76
GLESZCZYŃSKI,76
GŁOMBIOWSKI,76
GŁUSZCZYŃSKI,76
GMYS,76
GOLUBIŃSKI,76
GONIEWICZ,76
GONTARCZUK,76
GOSIENIECKI,76
GOŹDZIELA,76
GÓRSZCZAK,76
GRABLOWSKI,76
GRENCEL,76
GRUBERSKI,76
GRYSZPANOWICZ,76
GRZANA,76
GRZEGOCKI,76
GRZESZUK,76
GWIS,76
HAŁUSZKO,76
HAMCZYK,76
HAVRYLIAK,76
HŁADUN,76
HŁAWICZKA,76
HODYL,76
HORB,76
HORNA,76
HORNUNG,76
HRAB,76
HRYNCHYSHYN,76
JAMROZEK,76
JECZEŃ,76
JĘCZMIŃSKI,76
JUNKIEWICZ,76
KACPEROWSKI,76
KAFTAŃSKI,76
KALYNIUK,76
KAMOWSKI,76
KARDELA,76
KAZISZYN,76
KĘSIAK,76
KIBIL,76
KIDZIŃSKI,76
KIFER,76
KLAPIŃSKI,76
KLEC,76
KLEJN,76
KOCHELAK,76
KODYRA,76
KOJŁO,76
KOKIEĆ,76
KOLMAGA,76
KOMUR,76
KONDASZEWSKI,76
KONIUSZEK,76
KORCALA,76
KOTKOWIAK,76
KOTLESZKA,76
KOVÁCS,76
KRĘTOSZ,76
KROKOCKI,76
KRYNYTSKYI,76
KRZEMIONKA,76
KSIĄŻKO,76
KUBACIK,76
KULENTY,76
KULIKOVSKYI,76
KURMANOWSKI,76
KUSZNIERUK,76
KUZIOROWICZ,76
LIKA,76
LINARD,76
LISNIAK,76
LISOK,76
LUKIN,76
LUTS,76
ŁACZMAŃSKI,76
ŁAZUCHIEWICZ,76
ŁOWIGUS,76
ŁUCKOŚ,76
ŁYCZAKOWSKI,76
MACHACZ,76
MAJKO,76
MAKSYLEWICZ,76
MAKSYMCZUK,76
MALIARENKO,76
MAŁYSKO,76
MARKISZ,76
MIAZGOWICZ,76
MIĄC,76
MIDRO,76
MILANOWICZ,76
MIŃCZUK,76
MIROŃ,76
MISIELAK,76
MIŚKA,76
MOLECKI,76
MORGAN,76
MURZYDŁO,76
MYKHAILIV,76
NICAŁEK,76
NIEOCZYM,76
NIEŚMIAŁEK,76
NIEZNAJ,76
NOGAJEWSKI,76
NOLKA,76
OBORZYŃSKI,76
OCZERETKO,76
OLEJARNIK,76
OLENDRZYŃSKI,76
OŁPIŃSKI,76
OPRYSZEK,76
ORLAK,76
PAŁACHA,76
PARCHOMIUK,76
PATURAJ,76
PESZKA,76
PĘPIAK,76
PICHNIARCZYK,76
PIECHOTKA,76
PIECZABA,76
PIEKARZEWICZ,76
PIEŚCIK,76
PIETSCH,76
PIĘTOSA,76
PIJACKI,76
PLECIAK,76
PLIWKA,76
PODSTAWNY,76
POGORZAŁEK,76
POLCZYŃSKI,76
POŁACIK,76
PONCYLIUSZ,76
PORĘBIŃSKI,76
PORZEŻYŃSKI,76
POSPISZYL,76
POSPYCHAŁA,76
POTACKI,76
PRACUCH,76
PRADELOK,76
PRZEKAZA,76
PRZEOREK,76
PSICA,76
PSZCZOŁOWSKI,76
PUDZISZ,76
PUFELSKI,76
PUŁASKI,76
PUPIN,76
PUZ,76
PYPCZYŃSKI,76
RAJCZEWSKI,76
RAPALSKI,76
RĄBLEWSKI,76
REMIŚ,76
RĘKLEWSKI,76
RĘKORAJSKI,76
ROBINSON,76
RÓŻACKI,76
RÓŻANEK,76
RUCIAK,76
RYBOL,76
RYŚKIEWICZ,76
SAMOJŁO,76
SCHAUER,76
SCHMELTER,76
SENENKO,76
SHEN,76
SHUMEIKO,76
SIAŚKIEWICZ,76
SIDOROWSKI,76
SINKO,76
SIWERSKI,76
SKIERESZ,76
SKRZECZOWSKI,76
SŁADKIEWICZ,76
SMAGŁO,76
SMAJDA,76
SOBIENIAK,76
SOBOLIEV,76
SOBORAK,76
SOŁKIEWICZ,76
SOŃSKI,76
SORDOŃ,76
SPORA,76
SROGOSZ,76
STARNOWSKI,76
STASAK,76
STOJAŃSKI,76
STRZEMIECKI,76
STRZYS,76
STYSIŃSKI,76
SUCHODÓŁ,76
SULYMA,76
SUPROŃ,76
SZADACH,76
SZARNECKI,76
SZEFFLER,76
SZKODNY,76
SZLAFKA,76
SZLOSER,76
SZMIDLA,76
SZOPNY,76
SZOTROWSKI,76
SZUFLITA,76
SZYNCZEWSKI,76
ŚCIEGLIŃSKI,76
ŚMIERZCHAŁA,76
ŚMIETANOWSKI,76
ŚMIGLARSKI,76
ŚWIERGUŁA,76
ŚWISULSKI,76
TOBISZEWSKI,76
TOMASZOWSKI,76
TOPIJ,76
TORCHALSKI,76
TRAWNIK,76
TRINCZEK,76
TRUCHANOWICZ,76
TUZINOWSKI,76
TWARDAWSKI,76
TWARDUŚ,76
TYLECKI,76
UCHEREK,76
VASYLKIV,76
WANDA,76
WĄSIOŁEK,76
WEINTRITT,76
WERELICH,76
WERON,76
WICENTY,76
WIDUTO,76
WIELKIEWICZ,76
WILDA,76
WINCKIEWICZ,76
WIOSKA,76
WIZIMIRSKI,76
WŁODARZEWSKI,76
WORONOWSKI,76
YATSYK,76
ZACIERKA,76
ZAKHARENKO,76
ZAKREVSKYI,76
ZAŁUPSKI,76
ZAPOLNY,76
ZAPORSKI,76
ZAROTYŃSKI,76
ZDOLIŃSKI,76
ZINKEVYCH,76
ZINÓWKO,76
ZYDEL,76
ZYSKO,76
ŻOŁNIERKIEWICZ,76
ŻUPA,76
ŻYGUŁA,76
ANDRIUSHCHENKO,75
ANISZKIEWICZ,75
ARMAŃSKI,75
ARSZYŃSKI,75
BALANIUK,75
BALKOWSKI,75
BARTOLIK,75
BAZANOWSKI,75
BEKAŁA,75
BILASH,75
BLEWĄSKA,75
BŁACHEWICZ,75
BOLARCZYK,75
BOŁDYZER,75
BONDARA,75
BORLIK,75
BREJTA,75
BROJ,75
BRYDAK,75
BRZANK,75
BUHAICHUK,75
BUKŁAD,75
BUŁANOWSKI,75
BURETA,75
BURSZTYKA,75
BUŚKA,75
CABANEK,75
CAG,75
CEGIEŁKOWSKI,75
CEPEK,75
CHAMIER GLISZCZYŃSKI,75
CHODOROWICZ,75
CHOPTIANY,75
CHUDYKA,75
CIERLICA,75
CIĘGOTURA,75
CIRA,75
CYZMAN,75
CZERNIJ,75
CZUGAŁA,75
DAC,75
DAJDA,75
DAWCZAK,75
DEŃCA,75
DOBRZELECKI,75
DOMIDER,75
DOSZCZECZKO,75
DOTKA,75
DRABCZYŃSKI,75
DRAGANIK,75
DRONKA,75
DROŹDZIKOWSKI,75
DRUKAŁA,75
DUCHOWSKI,75
DULEWSKI,75
DYMANUS,75
DZIOBOŃ,75
ENGIEL,75
ERENC,75
FANGRAT,75
FARMAS,75
FEDRO,75
FELDMANN,75
FIDZIUKIEWICZ,75
FIRLEJCZYK,75
FLORYN,75
FORSTER,75
FRANIECZEK,75
FUSZARA,75
GABRYLEWICZ,75
GANKOWSKI,75
GARNCZAREK,75
GIERKOWSKI,75
GŁOWIENKOWSKI,75
GOGLER,75
GOŁASZ,75
GOŁDAS,75
GOŁDYKA,75
GORYCZKO,75
GOSPODAROWICZ,75
GOWKIELEWICZ,75
GOŹDZIELEWSKI,75
GRANOSZEWSKI,75
GREMBLEWSKI,75
GROMOTOWICZ,75
GRUDZIĄŻ,75
GUENTHER,75
